File Name	Object ID	Object size	Object area	Object average color	Center (x, y)
part_1_30.jpg	1	40x40	0.0	[ 9.57375  11.204375 12.539375]	20, 122
part_1_30.jpg	2	40x40	0.0	[ 9.521875 11.130625 19.46    ]	20, 118
part_1_32.jpg	1	28x28	0.0	[4.20790816 4.99107143 5.64285714]	114, 175
part_1_32.jpg	2	28x28	0.0	[4.20663265 4.9872449  7.26403061]	114, 172
part_1_41.jpg	1	24x15	0.0	[ 8.04722222  9.74444444 11.15277778]	149, 253
part_1_41.jpg	2	24x18	0.0	[6.70601852 8.12037037 9.29398148]	149, 250
part_1_41.jpg	3	46x46	0.0	[5.59924386 4.47826087 3.88846881]	51, 88
part_1_41.jpg	4	48x48	0.0	[ 5.04600694  4.03428819 11.80425347]	51, 85
part_1_45.jpg	1	24x17	2.0	[5.72794118 7.68872549 9.32598039]	207, 251
part_1_48.jpg	1	86x86	0.0	[6.77379665 6.62817739 6.59356409]	138, 163
part_1_48.jpg	2	88x88	0.0	[6.27957128 6.14630682 7.5628874 ]	138, 160
part_1_48.jpg	3	20x20	0.0	[ 5.54    8.2625 10.6775]	244, 66
part_1_48.jpg	4	20x20	0.0	[ 5.54    8.2625 10.6775]	244, 63
part_1_52.jpg	1	24x24	0.0	[4.57986111 4.29861111 4.21006944]	243, 82
part_1_49.jpg	1	18x17	0.0	[6.0751634  6.19934641 6.33333333]	142, 248
part_1_49.jpg	2	54x54	0.0	[3.17969822 4.24382716 5.14197531]	148, 80
part_1_49.jpg	3	54x54	0.0	[ 3.031893    4.04286694 11.89334705]	148, 77
part_1_49.jpg	4	70x70	0.0	[5.49040816 7.12632653 8.26857143]	35, 66
part_1_49.jpg	5	70x70	0.0	[ 5.4222449   7.02693878 11.73367347]	35, 63
part_1_57.jpg	1	26x26	2.0	[6.51183432 6.00591716 5.79142012]	124, 219
part_1_55.jpg	1	30x30	0.0	[3.60777778 4.32111111 4.89888889]	99, 74
part_1_55.jpg	2	30x30	0.0	[3.60444444 4.31333333 7.15555556]	99, 71
part_1_55.jpg	3	38x38	0.0	[ 1.95429363  2.21468144 42.48060942]	115, 38
part_1_55.jpg	4	36x36	0.0	[ 1.95216049  2.20061728 50.58333333]	114, 35
part_1_63.jpg	1	38x32	0.0	[5.72779605 6.59539474 7.3125    ]	31, 243
part_1_63.jpg	2	36x34	3.0	[ 5.51633987  6.33088235 16.17973856]	31, 240
part_1_63.jpg	3	38x38	0.0	[4.21745152 4.74030471 5.16481994]	52, 144
part_1_63.jpg	4	38x38	0.0	[ 4.10941828  4.6066482  16.66966759]	52, 141
part_1_65.jpg	1	20x20	0.0	[5.7    5.4975 5.42  ]	191, 212
part_1_66.jpg	1	32x32	0.0	[3.71679688 3.78125    3.85449219]	85, 182
part_1_66.jpg	2	30x30	2.5	[4.10777778 4.17444444 6.52333333]	85, 179
part_1_71.jpg	1	28x28	0.0	[4.93494898 4.55102041 4.41836735]	199, 146
part_1_71.jpg	2	26x26	7.5	[5.55177515 5.12426036 4.97633136]	198, 143
part_1_72.jpg	1	26x26	10.0	[4.13017751 5.01627219 5.76183432]	15, 175
part_1_72.jpg	2	26x26	0.0	[4.11686391 5.00591716 5.75      ]	14, 172
part_1_70.jpg	1	34x34	0.0	[2.97231834 4.53979239 5.92301038]	73, 130
part_1_70.jpg	2	34x34	0.0	[ 2.91955017  4.44031142 13.06747405]	73, 127
part_1_70.jpg	3	28x28	0.0	[3.3252551  4.10331633 4.70153061]	185, 68
part_1_70.jpg	4	28x28	0.0	[3.29081633 4.05484694 9.2002551 ]	185, 65
part_1_73.jpg	1	30x30	0.0	[6.96       5.63777778 4.91333333]	79, 218
part_1_73.jpg	2	30x30	8.0	[6.93       5.61555556 7.16222222]	79, 215
part_1_73.jpg	3	12x12	0.0	[ 8.48611111  9.80555556 10.92361111]	6, 187
part_1_73.jpg	4	22x22	0.0	[5.41735537 4.96694215 4.69214876]	48, 113
part_1_73.jpg	5	24x24	2.0	[4.72743056 4.32465278 5.41493056]	48, 110
part_1_77.jpg	1	28x28	32.0	[5.5497449  5.46811224 5.47576531]	198, 230
part_1_81.jpg	1	30x30	12.0	[6.32333333 6.15555556 6.12555556]	69, 207
part_1_81.jpg	2	32x32	0.0	[ 5.62792969  5.47851562 10.43261719]	69, 204
part_1_85.jpg	1	44x44	0.0	[4.29132231 4.94318182 5.47727273]	142, 134
part_1_85.jpg	2	44x44	0.0	[ 4.22778926  4.86673554 11.18698347]	142, 131
part_1_88.jpg	1	20x20	1.5	[3.5875 4.9475 6.1225]	10, 152
