File Name	Object ID	Object size	Object area	Object average color	Object brightness	Center (x, y)
part_3_2.jpg	1	13x3	16.0	[8.02777778 8.60416667 9.09027778]	8.574074074074074	175, 161
part_3_2.jpg	2	12x4	2.0	[11.47 10.52 10.04]	10.676666666666666	140, 138
part_3_2.jpg	Deformed_object	32x2	1.0	Deformed_object	Deformed_object	155, 107
part_3_2.jpg	Deformed_object	22x3	20.0	Deformed_object	Deformed_object	150, 58
part_3_9.jpg	Deformed_object	13x2	4.0	Deformed_object	Deformed_object	91, 47
part_3_10.jpg	1	7x2	3.0	[32.41666667 26.5        23.66666667]	27.52777777777778	124, 195
part_3_13.jpg	Deformed_object	16x3	20.0	Deformed_object	Deformed_object	105, 134
part_3_13.jpg	1	13x4	17.0	[9.04166667 8.26388889 7.93055556]	8.412037037037036	67, 127
part_3_14.jpg	Deformed_object	21x2	3.0	Deformed_object	Deformed_object	191, 70
part_3_16.jpg	Deformed_object	17x2	2.0	Deformed_object	Deformed_object	212, 29
part_3_19.jpg	1	8x2	1.0	[16.33333333 19.26666667 22.03333333]	19.211111111111112	171, 254
part_3_19.jpg	Deformed_object	21x2	3.0	Deformed_object	Deformed_object	204, 179
part_3_24.jpg	1	12x4	17.0	[11.45 10.37  9.92]	10.58	145, 185
part_3_21.jpg	Deformed_object	39x3	8.0	Deformed_object	Deformed_object	236, 251
part_3_21.jpg	Deformed_object	11x2	1.0	Deformed_object	Deformed_object	102, 17
part_3_23.jpg	1	9x2	1.0	[19.609375 15.046875 12.765625]	15.807291666666666	231, 244
part_3_26.jpg	1	12x3	16.0	[10.64 11.   11.2 ]	10.946666666666667	107, 203
part_3_26.jpg	Deformed_object	34x5	58.0	Deformed_object	Deformed_object	218, 68
part_3_28.jpg	Deformed_object	20x4	20.0	Deformed_object	Deformed_object	235, 217
part_3_28.jpg	1	12x4	17.0	[10.97 10.52 10.39]	10.626666666666667	180, 115
part_3_30.jpg	Deformed_object	15x2	2.0	Deformed_object	Deformed_object	230, 119
part_3_31.jpg	1	9x2	2.0	[14.90625  17.609375 19.703125]	17.40625	106, 236
part_3_31.jpg	2	15x4	19.0	[ 8.62244898  9.92857143 10.95918367]	9.83673469387755	181, 213
part_3_33.jpg	Deformed_object	28x2	17.0	Deformed_object	Deformed_object	219, 58
part_3_34.jpg	1	11x3	16.0	[ 8.85 10.31 11.53]	10.23	211, 170
part_3_32.jpg	1	9x4	2.0	[15.046875 13.546875 12.78125 ]	13.791666666666666	243, 207
part_3_32.jpg	Deformed_object	20x2	1.0	Deformed_object	Deformed_object	163, 138
part_3_36.jpg	1	6x2	1.0	[42.125 40.    39.125]	40.416666666666664	191, 247
part_3_36.jpg	2	13x3	16.0	[10.68055556  8.90972222  8.125     ]	9.238425925925926	146, 240
part_3_37.jpg	1	11x3	16.0	[ 8.25  9.95 11.52]	9.906666666666666	137, 172
part_3_39.jpg	1	15x4	20.0	[9.67857143 7.7244898  6.60714286]	8.003401360544217	64, 24
